Year,Country,Category,Value
2004,Timor-Leste,Total,11
2004,Timor-Leste,Vertebrates,11
2004,Togo,Invertebrates,0
2004,Togo,Plants,10
2004,Togo,Total,32
2004,Togo,Vertebrates,22
2004,Tokelau,Invertebrates,0
2004,Tokelau,Plants,0
2004,Tokelau,Total,6
2004,Tokelau,Vertebrates,6
2004,Tonga,Invertebrates,2
2004,Tonga,Plants,3
2004,Tonga,Total,16
2004,Tonga,Vertebrates,11
2004,Trinidad and Tobago,Invertebrates,0
2004,Trinidad and Tobago,Plants,1
2004,Trinidad and Tobago,Total,33
2004,Trinidad and Tobago,Vertebrates,32
2004,Tunisia,Invertebrates,5
2004,Tunisia,Plants,0
2004,Tunisia,Total,36
2004,Tunisia,Vertebrates,31
2004,Turkey,Invertebrates,13
2004,Turkey,Plants,3
2004,Turkey,Total,92
2004,Turkey,Vertebrates,76
2004,Turkmenistan,Invertebrates,5
2004,Turkmenistan,Plants,0
2004,Turkmenistan,Total,40
2004,Turkmenistan,Vertebrates,35
2004,Turks and Caicos Islands,Invertebrates,0
2004,Turks and Caicos Islands,Plants,2
2004,Turks and Caicos Islands,Total,20
2004,Turks and Caicos Islands,Vertebrates,18
2004,Tuvalu,Invertebrates,1
2004,Tuvalu,Plants,0
2004,Tuvalu,Total,8
2004,Tuvalu,Vertebrates,7
2004,U.S. Minor Outlying islands,Invertebrates,0
2004,U.S. Minor Outlying islands,Plants,0
2004,U.S. Minor Outlying islands,Total,15
2004,U.S. Minor Outlying islands,Vertebrates,15
2004,Uganda,Invertebrates,19
2004,Uganda,Plants,38
2004,Uganda,Total,134
2004,Uganda,Vertebrates,77
2004,Ukraine,Invertebrates,14
2004,Ukraine,Plants,1
2004,Ukraine,Total,55
2004,Ukraine,Vertebrates,40
2004,United Arab Emirates,Invertebrates,0
2004,United Arab Emirates,Plants,0
2004,United Arab Emirates,Total,23
2004,United Arab Emirates,Vertebrates,23
2004,United Kingdom,Invertebrates,10
2004,United Kingdom,Plants,13
2004,United Kingdom,Total,55
2004,United Kingdom,Vertebrates,32
2004,United Republic of Tanzania,Invertebrates,33
2004,United Republic of Tanzania,Plants,239
2004,United Republic of Tanzania,Total,416
2004,United Republic of Tanzania,Vertebrates,144
2004,United States of America,Invertebrates,561
2004,United States of America,Plants,240
2004,United States of America,Total,1143
2004,United States of America,Vertebrates,342
2004,United States Virgin Islands,Invertebrates,0
2004,United States Virgin Islands,Plants,9
2004,United States Virgin Islands,Total,31
2004,United States Virgin Islands,Vertebrates,22
2004,Uruguay,Invertebrates,1
2004,Uruguay,Plants,1
2004,Uruguay,Total,50
2004,Uruguay,Vertebrates,48
2004,Uzbekistan,Invertebrates,1
2004,Uzbekistan,Plants,1
2004,Uzbekistan,Total,31
2004,Uzbekistan,Vertebrates,29
2004,Vanuatu,Invertebrates,0
2004,Vanuatu,Plants,10
2004,Vanuatu,Total,29
2004,Vanuatu,Vertebrates,19
2004,Venezuela,Invertebrates,1
2004,Venezuela,Plants,67
2004,Venezuela,Total,219
2004,Venezuela,Vertebrates,151
2004,Vietnam,Invertebrates,0
2004,Vietnam,Plants,145
2004,Vietnam,Total,289
2004,Vietnam,Vertebrates,144
2004,Wallis and Futuna Islands,Invertebrates,0
2004,Wallis and Futuna Islands,Plants,1
2004,Wallis and Futuna Islands,Total,13
2004,Wallis and Futuna Islands,Vertebrates,12
2004,Western Sahara,Invertebrates,1
2004,Western Sahara,Plants,0
2004,Western Sahara,Total,19
2004,Western Sahara,Vertebrates,18
2004,Yemen,Invertebrates,2
2004,Yemen,Plants,159
2004,Yemen,Total,195
2004,Yemen,Vertebrates,34
2004,Zambia,Invertebrates,7
2004,Zambia,Plants,8
2004,Zambia,Total,39
2004,Zambia,Vertebrates,24
2004,Zimbabwe,Invertebrates,2
2004,Zimbabwe,Plants,17
2004,Zimbabwe,Total,43
2004,Zimbabwe,Vertebrates,24
2010,Afghanistan,Invertebrates,1
2010,Afghanistan,Plants,2
2010,Afghanistan,Total,34
2010,Afghanistan,Vertebrates,31
2010,Albania,Invertebrates,47
2010,Albania,Plants,0
2010,Albania,Total,100
2010,Albania,Vertebrates,53
2010,Algeria,Invertebrates,21
2010,Algeria,Plants,15
2010,Algeria,Total,105
2010,Algeria,Vertebrates,69
2010,American Samoa,Invertebrates,57
2010,American Samoa,Plants,1
2010,American Samoa,Total,79
2010,American Samoa,Vertebrates,21
2010,Andorra,Invertebrates,4
2010,Andorra,Plants,0
2010,Andorra,Total,8
2010,Andorra,Vertebrates,4
2010,Angola,Invertebrates,7
2010,Angola,Plants,33
2010,Angola,Total,117
2010,Angola,Vertebrates,77
2010,Anguilla,Invertebrates,10
2010,Anguilla,Plants,3
2010,Anguilla,Total,33
2010,Anguilla,Vertebrates,20
2010,Antarctica,Invertebrates,0
2010,Antarctica,Plants,0
2010,Antarctica,Total,6
2010,Antarctica,Vertebrates,6
2010,Antigua and Barbuda,Invertebrates,11
2010,Antigua and Barbuda,Plants,4
2010,Antigua and Barbuda,Total,38
2010,Antigua and Barbuda,Vertebrates,23
2010,Areas n.e.s,Invertebrates,0
2010,Areas n.e.s,Plants,0
2010,Areas n.e.s,Total,1
2010,Areas n.e.s,Vertebrates,1
2010,Argentina,Invertebrates,12
2010,Argentina,Plants,44
2010,Argentina,Total,213
2010,Argentina,Vertebrates,157
2010,Armenia,Invertebrates,6
2010,Armenia,Plants,1
2010,Armenia,Total,36
2010,Armenia,Vertebrates,29
2010,Aruba,Invertebrates,1
2010,Aruba,Plants,1
2010,Aruba,Total,22
2010,Aruba,Vertebrates,20
2010,Australia,Invertebrates,489
2010,Australia,Plants,67
2010,Australia,Total,853
2010,Australia,Vertebrates,297
2010,Austria,Invertebrates,55
2010,Austria,Plants,4
2010,Austria,Total,82
2010,Austria,Vertebrates,23
2010,Azerbaijan,Invertebrates,4
2010,Azerbaijan,Plants,0
2010,Azerbaijan,Total,45
2010,Azerbaijan,Vertebrates,41
2010,Bahamas,Invertebrates,11
2010,Bahamas,Plants,7
2010,Bahamas,Total,62
2010,Bahamas,Vertebrates,44
2010,Bahrain,Invertebrates,13
2010,Bahrain,Plants,0
2010,Bahrain,Total,32
2010,Bahrain,Vertebrates,19
2010,Bangladesh,Invertebrates,2
2010,Bangladesh,Plants,16
2010,Bangladesh,Total,122
2010,Bangladesh,Vertebrates,104
2010,Barbados,Invertebrates,10
2010,Barbados,Plants,2
2010,Barbados,Total,36
2010,Barbados,Vertebrates,24
2010,Belarus,Invertebrates,6
2010,Belarus,Plants,0
2010,Belarus,Total,16
2010,Belarus,Vertebrates,10
2010,Belgium,Invertebrates,11
2010,Belgium,Plants,1
2010,Belgium,Total,27
2010,Belgium,Vertebrates,15
2010,Belize,Invertebrates,12
2010,Belize,Plants,32
2010,Belize,Total,92
2010,Belize,Vertebrates,48
2010,Benin,Invertebrates,1
2010,Benin,Plants,14
2010,Benin,Total,62
2010,Benin,Vertebrates,47
2010,Bermuda,Invertebrates,28
2010,Bermuda,Plants,4
2010,Bermuda,Total,50
2010,Bermuda,Vertebrates,18
2010,Bhutan,Invertebrates,1
2010,Bhutan,Plants,8
2010,Bhutan,Total,59
2010,Bhutan,Vertebrates,50
2010,Bolivia,Invertebrates,1
2010,Bolivia,Plants,72
2010,Bolivia,Total,163
2010,Bolivia,Vertebrates,90
2010,Bosnia and Herzegovina,Invertebrates,22
2010,Bosnia and Herzegovina,Plants,1
2010,Bosnia and Herzegovina,Total,67
2010,Bosnia and Herzegovina,Vertebrates,44
2010,Botswana,Invertebrates,0
2010,Botswana,Plants,0
2010,Botswana,Total,18
2010,Botswana,Vertebrates,18
2010,Bouvet Island,Invertebrates,0
2010,Bouvet Island,Plants,0
2010,Bouvet Island,Total,2
2010,Bouvet Island,Vertebrates,2
2010,Brazil,Invertebrates,45
2010,Brazil,Plants,387
2010,Brazil,Total,773
2010,Brazil,Vertebrates,341
2010,British Indian Ocean Terr.,Invertebrates,65
2010,British Indian Ocean Terr.,Plants,1
2010,British Indian Ocean Terr.,Total,76
2010,British Indian Ocean Terr.,Vertebrates,10
2010,British Virgin Islands,Invertebrates,10
2010,British Virgin Islands,Plants,10
2010,British Virgin Islands,Total,43
2010,British Virgin Islands,Vertebrates,23
2010,Brunei,Invertebrates,1
2010,Brunei,Plants,99
2010,Brunei,Total,170
2010,Brunei,Vertebrates,70
2010,Bulgaria,Invertebrates,27
2010,Bulgaria,Plants,0
2010,Bulgaria,Total,66
2010,Bulgaria,Vertebrates,39
2010,Burkina Faso,Invertebrates,1
2010,Burkina Faso,Plants,3
2010,Burkina Faso,Total,24
2010,Burkina Faso,Vertebrates,20
2010,Burundi,Invertebrates,7
2010,Burundi,Plants,2
2010,Burundi,Total,52
2010,Burundi,Vertebrates,43
2010,Cabo Verde,Invertebrates,0
2010,Cabo Verde,Plants,3
2010,Cabo Verde,Total,31
2010,Cabo Verde,Vertebrates,28
2010,Cambodia,Invertebrates,67
2010,Cambodia,Plants,30
2010,Cambodia,Total,204
2010,Cambodia,Vertebrates,107
2010,Cameroon,Invertebrates,24
2010,Cameroon,Plants,378
2010,Cameroon,Total,624
2010,Cameroon,Vertebrates,222
2010,Canada,Invertebrates,12
2010,Canada,Plants,2
2010,Canada,Total,77
2010,Canada,Vertebrates,63
2010,Cayman Islands,Invertebrates,11
2010,Cayman Islands,Plants,2
2010,Cayman Islands,Total,34
2010,Cayman Islands,Vertebrates,21
2010,Central African Republic,Invertebrates,0
2010,Central African Republic,Plants,17
2010,Central African Republic,Total,36
2010,Central African Republic,Vertebrates,19
2010,Chad,Invertebrates,4
2010,Chad,Plants,2
2010,Chad,Total,30
2010,Chad,Vertebrates,24
2010,Chile,Invertebrates,9
2010,Chile,Plants,41
2010,Chile,Total,145
2010,Chile,Vertebrates,95
2010,China,Invertebrates,32
2010,China,Plants,453
2010,China,Total,859
2010,China,Vertebrates,374
2010,"China, Hong Kong SAR",Invertebrates,6
2010,"China, Hong Kong SAR",Plants,6
2010,"China, Hong Kong SAR",Total,49
2010,"China, Hong Kong SAR",Vertebrates,37
2010,"China, Macao SAR",Invertebrates,0
2010,"China, Macao SAR",Plants,0
2010,"China, Macao SAR",Total,9
2010,"China, Macao SAR",Vertebrates,9
2010,Christmas Island,Invertebrates,16
2010,Christmas Island,Plants,1
2010,Christmas Island,Total,33
2010,Christmas Island,Vertebrates,16
2010,Cocos (Keeling) Islands,Invertebrates,17
2010,Cocos (Keeling) Islands,Plants,0
2010,Cocos (Keeling) Islands,Total,28
2010,Cocos (Keeling) Islands,Vertebrates,11
2010,Colombia,Invertebrates,30
2010,Colombia,Plants,227
2010,Colombia,Total,681
2010,Colombia,Vertebrates,424
2010,Comoros,Invertebrates,63
2010,Comoros,Plants,5
2010,Comoros,Total,89
2010,Comoros,Vertebrates,21
2010,Congo,Invertebrates,5
2010,Congo,Plants,37
2010,Congo,Total,103
2010,Congo,Vertebrates,61
2010,Cook Islands,Invertebrates,25
2010,Cook Islands,Plants,1
2010,Cook Islands,Total,53
2010,Cook Islands,Vertebrates,27
2010,Costa Rica,Invertebrates,27
2010,Costa Rica,Plants,116
2010,Costa Rica,Total,285
2010,Costa Rica,Vertebrates,142
2010,Croatia,Invertebrates,21
2010,Croatia,Plants,3
2010,Croatia,Total,101
2010,Croatia,Vertebrates,77
2010,Cuba,Invertebrates,15
2010,Cuba,Plants,166
2010,Cuba,Total,304
2010,Cuba,Vertebrates,123
2010,Cyprus,Invertebrates,4
2010,Cyprus,Plants,8
2010,Cyprus,Total,43
2010,Cyprus,Vertebrates,31
2010,Czech Republic,Invertebrates,19
2010,Czech Republic,Plants,4
2010,Czech Republic,Total,33
2010,Czech Republic,Vertebrates,10
2010,Ivory Coast,Invertebrates,4
2010,Ivory Coast,Plants,106
2010,Ivory Coast,Total,210
2010,Ivory Coast,Vertebrates,100
2010,North Korea,Invertebrates,2
2010,North Korea,Plants,6
2010,North Korea,Total,52
2010,North Korea,Vertebrates,44
2010,Congo,Invertebrates,51
2010,Congo,Plants,83
2010,Congo,Total,296
2010,Congo,Vertebrates,162
2010,Denmark,Invertebrates,12
2010,Denmark,Plants,3
2010,Denmark,Total,33
2010,Denmark,Vertebrates,18
2010,Djibouti,Invertebrates,50
2010,Djibouti,Plants,2
2010,Djibouti,Total,81
2010,Djibouti,Vertebrates,29
2010,Dominica,Invertebrates,11
2010,Dominica,Plants,10
2010,Dominica,Total,48
2010,Dominica,Vertebrates,27
2010,Dominican Republic,Invertebrates,16
2010,Dominican Republic,Plants,30
2010,Dominican Republic,Total,126
2010,Dominican Republic,Vertebrates,80
2010,Ecuador,Invertebrates,62
2010,Ecuador,Plants,1837
2010,Ecuador,Total,2255
2010,Ecuador,Vertebrates,356
2010,Egypt,Invertebrates,46
2010,Egypt,Plants,2
2010,Egypt,Total,121
2010,Egypt,Vertebrates,73
2010,El Salvador,Invertebrates,6
2010,El Salvador,Plants,27
2010,El Salvador,Total,72
2010,El Salvador,Vertebrates,39
2010,Equatorial Guinea,Invertebrates,2
2010,Equatorial Guinea,Plants,68
2010,Equatorial Guinea,Total,130
2010,Equatorial Guinea,Vertebrates,60
2010,Eritrea,Invertebrates,50
2010,Eritrea,Plants,3
2010,Eritrea,Total,97
2010,Eritrea,Vertebrates,44
2010,Estonia,Invertebrates,3
2010,Estonia,Plants,0
2010,Estonia,Total,11
2010,Estonia,Vertebrates,8
2010,Eswatini,Invertebrates,0
2010,Eswatini,Plants,11
2010,Eswatini,Total,29
2010,Eswatini,Vertebrates,18
2010,Ethiopia,Invertebrates,15
2010,Ethiopia,Plants,26
2010,Ethiopia,Total,120
2010,Ethiopia,Vertebrates,79
2010,Falkland Islands (Malvinas),Invertebrates,0
2010,Falkland Islands (Malvinas),Plants,5
2010,Falkland Islands (Malvinas),Total,23
2010,Falkland Islands (Malvinas),Vertebrates,18
2010,Faroe Islands,Invertebrates,0
2010,Faroe Islands,Plants,0
2010,Faroe Islands,Total,13
2010,Faroe Islands,Vertebrates,13
2010,Fiji,Invertebrates,90
2010,Fiji,Plants,65
2010,Fiji,Total,192
2010,Fiji,Vertebrates,37
2010,Finland,Invertebrates,7
2010,Finland,Plants,1
2010,Finland,Total,18
2010,Finland,Vertebrates,10
2010,France,Invertebrates,91
2010,France,Plants,15
2010,France,Total,168
2010,France,Vertebrates,62
2010,French Guiana,Invertebrates,0
2010,French Guiana,Plants,16
2010,French Guiana,Total,56
2010,French Guiana,Vertebrates,40
2010,French Polynesia,Invertebrates,59
2010,French Polynesia,Plants,47
2010,French Polynesia,Total,160
2010,French Polynesia,Vertebrates,54
2010,French Southern Territories,Invertebrates,0
2010,French Southern Territories,Plants,0
2010,French Southern Territories,Total,21
2010,French Southern Territories,Vertebrates,21
2010,Gabon,Invertebrates,0
2010,Gabon,Plants,120
2010,Gabon,Total,204
2010,Gabon,Vertebrates,84
2010,Gambia,Invertebrates,0
2010,Gambia,Plants,4
2010,Gambia,Total,43
2010,Gambia,Vertebrates,39
2010,Georgia,Invertebrates,9
2010,Georgia,Plants,0
2010,Georgia,Total,46
2010,Georgia,Vertebrates,37
2010,Germany,Invertebrates,34
2010,Germany,Plants,12
2010,Germany,Total,79
2010,Germany,Vertebrates,33
2010,Ghana,Invertebrates,1
2010,Ghana,Plants,118
2010,Ghana,Total,202
2010,Ghana,Vertebrates,83
2010,Gibraltar,Invertebrates,2
2010,Gibraltar,Plants,0
2010,Gibraltar,Total,22
2010,Gibraltar,Vertebrates,20
2010,Greece,Invertebrates,36
2010,Greece,Plants,13
2010,Greece,Total,156
2010,Greece,Vertebrates,107
2010,Greenland,Invertebrates,0
2010,Greenland,Plants,1
2010,Greenland,Total,14
2010,Greenland,Vertebrates,13
2010,Grenada,Invertebrates,10
2010,Grenada,Plants,3
2010,Grenada,Total,37
2010,Grenada,Vertebrates,24
2010,Guadeloupe,Invertebrates,16
2010,Guadeloupe,Plants,8
2010,Guadeloupe,Total,54
2010,Guadeloupe,Vertebrates,30
2010,Guam,Invertebrates,6
2010,Guam,Plants,4
2010,Guam,Total,34
2010,Guam,Vertebrates,24
2010,Guatemala,Invertebrates,8
2010,Guatemala,Plants,82
2010,Guatemala,Total,230
2010,Guatemala,Vertebrates,140
2010,Guernsey,Invertebrates,0
2010,Guernsey,Plants,0
2010,Guernsey,Total,2
2010,Guernsey,Vertebrates,2
2010,Guinea,Invertebrates,5
2010,Guinea,Plants,22
2010,Guinea,Total,134
2010,Guinea,Vertebrates,107
2010,Guinea-Bissau,Invertebrates,0
2010,Guinea-Bissau,Plants,4
2010,Guinea-Bissau,Total,52
2010,Guinea-Bissau,Vertebrates,48
2010,Guyana,Invertebrates,1
2010,Guyana,Plants,22
2010,Guyana,Total,69
2010,Guyana,Vertebrates,46
2010,Haiti,Invertebrates,14
2010,Haiti,Plants,29
2010,Haiti,Total,137
2010,Haiti,Vertebrates,94
2010,Heard Is. and McDonald Is.,Invertebrates,0
2010,Heard Is. and McDonald Is.,Plants,0
2010,Heard Is. and McDonald Is.,Total,12
2010,Heard Is. and McDonald Is.,Vertebrates,12
2010,Holy See,Invertebrates,0
2010,Holy See,Plants,0
2010,Holy See,Total,1
2010,Holy See,Vertebrates,1
2010,Honduras,Invertebrates,17
2010,Honduras,Plants,113
2010,Honduras,Total,240
2010,Honduras,Vertebrates,110
2010,Hungary,Invertebrates,26
2010,Hungary,Plants,1
2010,Hungary,Total,47
2010,Hungary,Vertebrates,20
2010,Iceland,Invertebrates,0
2010,Iceland,Plants,0
2010,Iceland,Total,17
2010,Iceland,Vertebrates,17
2010,India,Invertebrates,113
2010,India,Plants,255
2010,India,Total,758
2010,India,Vertebrates,390
2010,Indonesia,Invertebrates,246
2010,Indonesia,Plants,393
2010,Indonesia,Total,1142
2010,Indonesia,Vertebrates,503
2010,Iran,Invertebrates,19
2010,Iran,Plants,1
2010,Iran,Total,102
2010,Iran,Vertebrates,82
2010,Iraq,Invertebrates,15
2010,Iraq,Plants,0
2010,Iraq,Total,60
2010,Iraq,Vertebrates,45
2010,Ireland,Invertebrates,2
2010,Ireland,Plants,1
2010,Ireland,Total,27
2010,Ireland,Vertebrates,24
2010,Isle of Man,Invertebrates,0
2010,Isle of Man,Plants,0
2010,Isle of Man,Total,2
2010,Isle of Man,Vertebrates,2
2010,Israel,Invertebrates,58
2010,Israel,Plants,0
2010,Israel,Total,131
2010,Israel,Vertebrates,73
2010,Italy,Invertebrates,77
2010,Italy,Plants,27
2010,Italy,Total,174
2010,Italy,Vertebrates,70
2010,Jamaica,Invertebrates,15
2010,Jamaica,Plants,209
2010,Jamaica,Total,282
2010,Jamaica,Vertebrates,58
2010,Japan,Invertebrates,157
2010,Japan,Plants,15
2010,Japan,Total,330
2010,Japan,Vertebrates,158
2010,Jersey,Invertebrates,0
2010,Jersey,Plants,0
2010,Jersey,Total,2
2010,Jersey,Vertebrates,2
2010,Jordan,Invertebrates,48
2010,Jordan,Plants,1
2010,Jordan,Total,90
2010,Jordan,Vertebrates,41
2010,Kazakhstan,Invertebrates,4
2010,Kazakhstan,Plants,16
2010,Kazakhstan,Total,73
2010,Kazakhstan,Vertebrates,53
2010,Kenya,Invertebrates,72
2010,Kenya,Plants,129
2010,Kenya,Total,338
2010,Kenya,Vertebrates,137
2010,Kiribati,Invertebrates,73
2010,Kiribati,Plants,0
2010,Kiribati,Total,90
2010,Kiribati,Vertebrates,17
2010,Kuwait,Invertebrates,13
2010,Kuwait,Plants,0
2010,Kuwait,Total,41
2010,Kuwait,Vertebrates,28
2010,Kyrgyzstan,Invertebrates,3
2010,Kyrgyzstan,Plants,14
2010,Kyrgyzstan,Total,40
2010,Kyrgyzstan,Vertebrates,23
2010,Laos,Invertebrates,3
2010,Laos,Plants,22
2010,Laos,Total,132
2010,Laos,Vertebrates,107
2010,Latvia,Invertebrates,9
2010,Latvia,Plants,0
2010,Latvia,Total,18
2010,Latvia,Vertebrates,9
2010,Lebanon,Invertebrates,5
2010,Lebanon,Plants,1
2010,Lebanon,Total,50
2010,Lebanon,Vertebrates,44
2010,Lesotho,Invertebrates,2
2010,Lesotho,Plants,4
2010,Lesotho,Total,16
2010,Lesotho,Vertebrates,10
2010,Liberia,Invertebrates,9
2010,Liberia,Plants,47
2010,Liberia,Total,147
2010,Liberia,Vertebrates,91
2010,Libya,Invertebrates,0
2010,Libya,Plants,2
2010,Libya,Total,44
2010,Libya,Vertebrates,42
2010,Liechtenstein,Invertebrates,2
2010,Liechtenstein,Plants,0
2010,Liechtenstein,Total,2
2010,Liechtenstein,Vertebrates,0
2010,Lithuania,Invertebrates,5
2010,Lithuania,Plants,0
2010,Lithuania,Total,17
2010,Lithuania,Vertebrates,12
2010,Luxembourg,Invertebrates,4
2010,Luxembourg,Plants,0
2010,Luxembourg,Total,5
2010,Luxembourg,Vertebrates,1
2010,Madagascar,Invertebrates,100
2010,Madagascar,Plants,280
2010,Madagascar,Total,663
2010,Madagascar,Vertebrates,283
2010,Malawi,Invertebrates,17
2010,Malawi,Plants,14
2010,Malawi,Total,158
2010,Malawi,Vertebrates,127
2010,Malaysia,Invertebrates,242
2010,Malaysia,Plants,692
2010,Malaysia,Total,1180
2010,Malaysia,Vertebrates,246
2010,Maldives,Invertebrates,39
2010,Maldives,Plants,0
2010,Maldives,Total,59
2010,Maldives,Vertebrates,20
2010,Mali,Invertebrates,0
2010,Mali,Plants,6
2010,Mali,Total,29
2010,Mali,Vertebrates,23
2010,Malta,Invertebrates,3
2010,Malta,Plants,3
2010,Malta,Total,26
2010,Malta,Vertebrates,20
2010,Marshall Islands,Invertebrates,67
2010,Marshall Islands,Plants,0
2010,Marshall Islands,Total,84
2010,Marshall Islands,Vertebrates,17
2010,Martinique,Invertebrates,1
2010,Martinique,Plants,8
2010,Martinique,Total,31
2010,Martinique,Vertebrates,22
2010,Mauritania,Invertebrates,1
2010,Mauritania,Plants,0
2010,Mauritania,Total,58
2010,Mauritania,Vertebrates,57
2010,Mauritius,Invertebrates,98
2010,Mauritius,Plants,88
2010,Mauritius,Total,222
2010,Mauritius,Vertebrates,36
2010,Mayotte,Invertebrates,60
2010,Mayotte,Plants,0
2010,Mayotte,Total,69
2010,Mayotte,Vertebrates,9
2010,Mexico,Invertebrates,79
2010,Mexico,Plants,255
2010,Mexico,Total,943
2010,Mexico,Vertebrates,609
2010,Micronesia (Fed. States of),Invertebrates,108
2010,Micronesia (Fed. States of),Plants,5
2010,Micronesia (Fed. States of),Total,148
2010,Micronesia (Fed. States of),Vertebrates,35
2010,Monaco,Invertebrates,0
2010,Monaco,Plants,0
2010,Monaco,Total,11
2010,Monaco,Vertebrates,11
2010,Mongolia,Invertebrates,3
2010,Mongolia,Plants,0
2010,Mongolia,Total,36
